,city,confidence,nThumbsUp,street,uuid,country,type,subtype,roadType,reliability,magvar,reportRating,ts,geo,geoWKT
26644,"Chicago, IL",0,,I-290 E,1d287396-8f83-4a08-9e9c-89c2278260a9,US,JAM,JAM_STAND_STILL_TRAFFIC,3,5,89,2,2024-02-02 22:31:52 UTC,POINT(-87.687722 41.875299),Point(-87.687722 41.875299)
317753,"Chicago, IL",0,,I-90 E,7f3500da-d1fb-46f8-9852-86626dbb062a,US,ROAD_CLOSED,ROAD_CLOSED_EVENT,3,6,173,0,2024-06-22 13:08:07 UTC,POINT(-87.646359 41.886295),Point(-87.646359 41.886295)
717386,"Chicago, IL",0,,DuSable Lake Shore Dr,5ceb5523-a387-47a2-acc6-77233a6cc10f,US,JAM,JAM_HEAVY_TRAFFIC,6,5,332,3,2024-10-06 17:16:15 UTC,POINT(-87.615639 41.895338),Point(-87.615639 41.895338)
271528,"Chicago, IL",0,,W 51st St,5c8e9e2e-bff5-4409-8f91-e4e78014decc,US,JAM,JAM_HEAVY_TRAFFIC,2,5,269,2,2024-06-06 22:29:54 UTC,POINT(-87.706663 41.800781),Point(-87.706663 41.800781)
620846,"Chicago, IL",0,,N Wolcott Ave,e568a63f-a604-4b32-8e60-7954dff6ce7f,US,JAM,,1,5,178,2,2024-10-07 13:33:16 UTC,POINT(-87.676224 41.969442),Point(-87.676224 41.969442)
739763,"Chicago, IL",1,,I-90 W,ca112d01-360b-4073-8d1d-64d12b96d4f5,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,9,358,3,2024-04-14 21:28:39 UTC,POINT(-87.644439 41.865355),Point(-87.644439 41.865355)
729263,"Chicago, IL",0,,W 99th St,e24995ea-42cb-411d-b3c6-d8ab02b24f3a,US,JAM,,2,6,88,3,2024-02-20 23:06:11 UTC,POINT(-87.645888 41.714171),Point(-87.645888 41.714171)
292304,"Chicago, IL",5,,I-90 W,4ff67ace-5803-4289-a82d-694e5c46e3fd,US,ACCIDENT,,3,10,358,5,2024-09-11 02:52:24 UTC,POINT(-87.630331 41.83496),Point(-87.630331 41.83496)
674588,"Chicago, IL",5,,I-90 I-94 Express E,89321faa-267c-44b6-bf1a-9378f14ed6e0,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,10,178,1,2024-06-20 17:24:14 UTC,POINT(-87.630679 41.823716),Point(-87.630679 41.823716)
662666,"Chicago, IL",0,,I-290 W,e2cfa49b-04f5-47c8-aa85-3a1fb7fd8a97,US,JAM,JAM_HEAVY_TRAFFIC,3,5,269,1,2024-03-18 22:05:01 UTC,POINT(-87.692125 41.87571),Point(-87.692125 41.87571)
558856,"Chicago, IL",0,,to SR-19 / Irving Park Rd,b4c99fe4-e6ff-4f40-a881-0ea650985245,US,JAM,,4,6,11,4,2024-03-22 21:02:48 UTC,POINT(-87.644355 41.953596),Point(-87.644355 41.953596)
263544,"Chicago, IL",0,,to I-94 W,e018d59c-0dbb-4d67-b89e-ac58120a3e78,US,ROAD_CLOSED,ROAD_CLOSED_EVENT,4,6,346,0,2024-06-05 09:10:22 UTC,POINT(-87.745961 41.964395),Point(-87.745961 41.964395)
144416,"Chicago, IL",0,,I-90 W,93c12686-752a-499c-b90f-f9f0da09f05f,US,JAM,JAM_HEAVY_TRAFFIC,3,5,307,3,2024-09-26 21:18:00 UTC,POINT(-87.779441 41.980034),Point(-87.779441 41.980034)
552084,"Chicago, IL",0,,to I-90 / I-94 W,4b5cc198-80f1-44f5-9446-51ba0224649a,US,JAM,JAM_HEAVY_TRAFFIC,4,5,287,3,2024-05-02 17:33:31 UTC,POINT(-87.701284 41.935873),Point(-87.701284 41.935873)
748077,"Chicago, IL",2,,I-290 E,6561c39a-96a8-474b-b085-5fd497ea50a3,US,HAZARD,HAZARD_ON_ROAD_POT_HOLE,3,10,88,3,2024-01-20 17:41:13 UTC,POINT(-87.761809 41.871228),Point(-87.761809 41.871228)
217910,"Chicago, IL",0,,to SR-64 • North Ave / LaSalle Dr,8af41c4b-71ac-46ff-ba2d-3431f844da8d,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,4,6,172,0,2024-07-29 00:53:17 UTC,POINT(-87.627524 41.914714),Point(-87.627524 41.914714)
250075,"Chicago, IL",0,,I-90 E,d7d655d9-e09b-4e99-8dc9-eeb783de3267,US,JAM,JAM_HEAVY_TRAFFIC,3,6,109,3,2024-03-16 17:18:58 UTC,POINT(-87.763767 41.971376),Point(-87.763767 41.971376)
611557,"Chicago, IL",0,,N Sheridan Rd,35a8c5fe-2fe7-4fda-bca0-669be99cb719,US,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,7,6,178,3,2024-01-09 22:34:28 UTC,POINT(-87.655481 41.993096),Point(-87.655481 41.993096)
763878,"Chicago, IL",0,,I-90 E,444a830d-b10c-48fe-9a52-77951269a4cb,US,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,3,6,127,0,2024-09-15 06:45:40 UTC,POINT(-87.708988 41.939625),Point(-87.708988 41.939625)
228502,"Chicago, IL",1,,I-90 E,6ec15696-94b8-4a25-8ff7-41543724c3c2,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,10,180,4,2024-03-05 22:13:57 UTC,POINT(-87.645984 41.879279),Point(-87.645984 41.879279)
767530,"Chicago, IL",3,,DuSable Lake Shore Dr,0d2214f2-f9db-4900-ba5a-1561650ce1ef,US,JAM,JAM_STAND_STILL_TRAFFIC,6,10,135,1,2024-08-11 22:44:07 UTC,POINT(-87.635315 41.937741),Point(-87.635315 41.937741)
356767,"Chicago, IL",0,,W 31st St,87e6b242-5417-48f8-a599-163e195f425e,US,ROAD_CLOSED,ROAD_CLOSED_EVENT,7,6,269,0,2024-06-23 04:38:32 UTC,POINT(-87.630018 41.83826),Point(-87.630018 41.83826)
672161,"Chicago, IL",0,,I-94 E,f3c0ff04-ad19-497a-ad79-65cba6eb0ade,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,6,172,3,2024-03-26 03:32:54 UTC,POINT(-87.626299 41.772224),Point(-87.626299 41.772224)
320897,"Chicago, IL",0,,N Belmont Harbor Dr,7cd9c932-e65c-4775-9ccd-89043028facb,US,JAM,JAM_STAND_STILL_TRAFFIC,1,5,129,3,2024-06-15 16:21:45 UTC,POINT(-87.640366 41.947351),Point(-87.640366 41.947351)
185196,"Chicago, IL",0,,W Cornelia Ave,c49925c8-d43b-4f70-949a-d3759c8e3bea,US,HAZARD,HAZARD_ON_ROAD_POT_HOLE,1,7,268,0,2024-05-27 01:03:24 UTC,POINT(-87.663356 41.945255),Point(-87.663356 41.945255)
9099,"Chicago, IL",1,,I-290 W,c054f9f2-98be-45d1-abbc-4846c9b0fd8c,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,7,268,3,2024-04-17 00:39:06 UTC,POINT(-87.662175 41.876131),Point(-87.662175 41.876131)
412507,"Chicago, IL",0,,E Delaware Pl,ad729a4d-8b76-45bf-9968-b1acc524e60b,US,HAZARD,HAZARD_ON_ROAD,1,7,88,0,2024-09-05 20:42:19 UTC,POINT(-87.625128 41.899195),Point(-87.625128 41.899195)
445236,"Chicago, IL",0,,to I-90 / I-94 E / Dan Ryan Expwy,1caea0c9-d8b8-470f-8ea6-ad1a98e360e3,US,JAM,JAM_HEAVY_TRAFFIC,4,5,277,3,2024-01-17 14:50:37 UTC,POINT(-87.64978 41.892721),Point(-87.64978 41.892721)
700042,"Chicago, IL",5,,I-94 W,89fcc113-f310-4e1a-b783-bed51596e44f,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,10,268,4,2024-10-02 10:24:03 UTC,POINT(-87.612336 41.713488),Point(-87.612336 41.713488)
421046,"Chicago, IL",0,,N Long Ave,54ca5453-29f5-4cec-af52-45de082b6b54,US,ROAD_CLOSED,,1,5,179,3,2024-09-13 22:35:04 UTC,POINT(-87.762226 41.957806),Point(-87.762226 41.957806)
252069,"Chicago, IL",2,,I-90 W,e10015b4-21f0-4634-b893-6a1b824b227b,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,10,350,2,2024-02-17 02:40:47 UTC,POINT(-87.645018 41.874327),Point(-87.645018 41.874327)
271939,"Chicago, IL",1,,I-90 E,95392f0a-383a-4ff9-8956-87eca8ab8393,US,JAM,JAM_STAND_STILL_TRAFFIC,3,7,121,2,2024-06-06 22:50:43 UTC,POINT(-87.720334 41.947821),Point(-87.720334 41.947821)
153336,"Chicago, IL",0,,I-90 W,9811f56e-ced6-4470-9142-b303e8295684,US,JAM,,3,5,309,3,2024-08-18 20:54:56 UTC,POINT(-87.563746 41.733895),Point(-87.563746 41.733895)
485045,"Chicago, IL",1,,N Western Ave,bc0536fe-d11c-447f-be93-08434bdf2cfc,US,HAZARD,HAZARD_ON_ROAD,6,10,358,5,2024-03-07 20:57:23 UTC,POINT(-87.688825 41.966004),Point(-87.688825 41.966004)
178593,"Chicago, IL",0,,I-290 W,e87cf82a-46ac-4b40-b3c8-8c3fe66a3517,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,6,269,1,2024-06-04 19:35:46 UTC,POINT(-87.658252 41.876169),Point(-87.658252 41.876169)
776917,"Chicago, IL",0,,I-94 E,5c1b5b9d-4cdf-4bb6-8cde-30f8590b7cc3,US,JAM,JAM_HEAVY_TRAFFIC,3,5,178,3,2024-03-19 18:42:18 UTC,POINT(-87.625339 41.747951),Point(-87.625339 41.747951)
687461,"Chicago, IL",1,,I-90 I-94 Express W,8a34f859-089b-4b5a-9e3a-73a188b3e6b2,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,8,358,3,2024-02-23 17:56:30 UTC,POINT(-87.630339 41.825391),Point(-87.630339 41.825391)
324005,"Chicago, IL",0,,W Corcoran Pl,f75854be-5e46-483d-986a-97ffedff83c5,US,JAM,JAM_HEAVY_TRAFFIC,1,5,89,4,2024-04-16 12:40:58 UTC,POINT(-87.767037 41.887167),Point(-87.767037 41.887167)
634579,"Chicago, IL",0,,I-55 N,bbda3958-1151-477f-afc8-0a8b505a1ccc,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,7,100,2,2024-01-12 18:58:08 UTC,POINT(-87.629053 41.846932),Point(-87.629053 41.846932)
411945,"Chicago, IL",0,,W Irving Park Rd,5f89097c-98bb-4a5b-b1b9-d45e1d3f9a60,US,JAM,JAM_STAND_STILL_TRAFFIC,6,5,89,3,2024-09-17 19:39:13 UTC,POINT(-87.73296 41.953592),Point(-87.73296 41.953592)
640625,"Chicago, IL",0,,I-90 W,879a99d6-3c81-4f87-b5e6-b9a6f1374e63,US,JAM,JAM_HEAVY_TRAFFIC,3,5,344,5,2024-03-06 21:28:33 UTC,POINT(-87.646095 41.88639),Point(-87.646095 41.88639)
774177,"Chicago, IL",0,,DuSable Lake Shore Dr,f2664a1b-bcf5-4d95-ac6e-c129092a09d2,US,JAM,JAM_STAND_STILL_TRAFFIC,6,5,357,4,2024-06-02 22:40:09 UTC,POINT(-87.613964 41.892103),Point(-87.613964 41.892103)
514271,"Chicago, IL",0,,I-90 E,426c01d6-00e5-42d0-a485-6e25516491e8,US,JAM,JAM_STAND_STILL_TRAFFIC,3,6,128,1,2024-05-31 01:18:48 UTC,POINT(-87.753632 41.96645),Point(-87.753632 41.96645)
120895,"Chicago, IL",0,,N Clark St,3002a51f-4891-4cad-b337-830fd31b65ea,US,JAM,JAM_HEAVY_TRAFFIC,7,5,358,5,2024-04-09 21:57:59 UTC,POINT(-87.670061 41.994546),Point(-87.670061 41.994546)
9712,"Chicago, IL",0,,I-90 W,97e0ad45-405f-4301-a0d0-884afaf71485,US,JAM,JAM_HEAVY_TRAFFIC,3,5,313,5,2024-04-17 10:54:14 UTC,POINT(-87.650501 41.890898),Point(-87.650501 41.890898)
87150,"Chicago, IL",0,,I-94 W,b528110b-5089-43b3-8c33-f9f42607d3a6,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,5,292,3,2024-05-17 18:47:07 UTC,POINT(-87.598741 41.713088),Point(-87.598741 41.713088)
364328,"Chicago, IL",0,,I-55 N,80afb913-c23a-44c1-8698-a972d4ae6326,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,6,67,5,2024-05-16 20:28:49 UTC,POINT(-87.714759 41.825894),Point(-87.714759 41.825894)
220503,"Chicago, IL",0,,to I-90 / I-94 W / Ryan Expwy / Wisconsin,e86a5d92-2211-4922-a49c-2b254ee922f0,US,JAM,JAM_HEAVY_TRAFFIC,4,5,6,3,2024-07-21 03:42:02 UTC,POINT(-87.644323 41.855587),Point(-87.644323 41.855587)
244332,"Chicago, IL",0,,I-94 E,ba11cb16-9074-4466-9433-05c7fa3b8286,US,JAM,JAM_STAND_STILL_TRAFFIC,3,5,178,1,2024-06-26 14:32:45 UTC,POINT(-87.624854 41.73075),Point(-87.624854 41.73075)
444470,"Chicago, IL",1,,I-90 E,5d0ca530-9b21-4935-86df-2c4ec71fcee7,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,7,188,4,2024-01-17 00:51:33 UTC,POINT(-87.644436 41.85646),Point(-87.644436 41.85646)
288008,"Chicago, IL",4,,I-90 W,a31f6118-a424-4525-bafd-6d7a98637d68,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,10,346,1,2024-08-08 15:39:53 UTC,POINT(-87.644978 41.851208),Point(-87.644978 41.851208)
41330,"Chicago, IL",0,,I-90 I-94 Express W,178c3328-811a-4711-a5a5-135c2c5ea3e0,US,JAM,JAM_HEAVY_TRAFFIC,3,5,358,5,2024-04-18 15:11:55 UTC,POINT(-87.630667 41.838197),Point(-87.630667 41.838197)
33234,"Chicago, IL",0,,N Lincoln Ave,403fba8e-c677-469c-95ab-2a3f2018ef72,US,JAM,,2,5,154,2,2024-07-17 22:30:17 UTC,POINT(-87.684424 41.9623),Point(-87.684424 41.9623)
674645,"Chicago, IL",2,,I-90 W,7992076e-4a7e-4273-abec-64563516426c,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,10,312,1,2024-06-20 20:41:51 UTC,POINT(-87.650172 41.89067),Point(-87.650172 41.89067)
687954,"Chicago, IL",0,,I-90 W,1955367e-430f-4cb4-bd29-7b4d0f6606f9,US,JAM,JAM_HEAVY_TRAFFIC,3,6,308,3,2024-02-23 22:40:10 UTC,POINT(-87.695434 41.9324),Point(-87.695434 41.9324)
100782,"Chicago, IL",0,,I-94 Express E,ae00a8f4-75c4-4faf-abdf-dc7e7f27fb55,US,ACCIDENT,,3,5,358,4,2024-07-07 06:03:57 UTC,POINT(-87.631331 41.785068),Point(-87.631331 41.785068)
435476,"Chicago, IL",5,,N Sheridan Rd,c36a3bce-584d-40a2-b9f8-2061f7370053,US,HAZARD,HAZARD_ON_ROAD,7,10,178,3,2024-02-13 23:49:14 UTC,POINT(-87.655523 41.994515),Point(-87.655523 41.994515)
599355,"Chicago, IL",0,,I-90 E,efada18f-cc8d-4d28-890d-a6011b85542d,US,JAM,,3,6,178,0,2024-08-24 04:58:01 UTC,POINT(-87.645653 41.873757),Point(-87.645653 41.873757)
225665,"Chicago, IL",1,,I-55 S,eb74a3f7-4a8b-4673-8fe1-61915cbaf55b,US,HAZARD,HAZARD_ON_ROAD,3,7,271,3,2024-04-20 18:08:59 UTC,POINT(-87.632439 41.847529),Point(-87.632439 41.847529)
73136,"Chicago, IL",0,,I-90 E,d31a5039-1623-483d-a118-aede8e23186e,US,JAM,JAM_STAND_STILL_TRAFFIC,3,5,128,2,2024-09-21 02:43:23 UTC,POINT(-87.70042 41.934616),Point(-87.70042 41.934616)
716496,"Chicago, IL",0,,N Kedzie Ave,e7775364-179b-4281-9e9c-f9eda3979b77,US,ROAD_CLOSED,,7,5,49,0,2024-10-06 14:48:24 UTC,POINT(-87.707219 41.924716),Point(-87.707219 41.924716)
653224,"Chicago, IL",0,,I-90 W,2082cde1-497c-4ac7-8fa8-dd9d5eb70522,US,ROAD_CLOSED,ROAD_CLOSED_EVENT,3,6,353,0,2024-05-01 22:44:40 UTC,POINT(-87.645607 41.883725),Point(-87.645607 41.883725)
149178,"Chicago, IL",0,,W Wilson Ave,ecf99f02-5fb5-4ff4-9abe-a649d8295113,US,JAM,,2,5,268,2,2024-06-14 18:20:16 UTC,POINT(-87.665345 41.965285),Point(-87.665345 41.965285)
159721,"Chicago, IL",0,,I-90 W,70c897d7-5018-409f-9ed5-6efb10119838,US,JAM,JAM_HEAVY_TRAFFIC,3,5,315,4,2024-05-10 19:30:11 UTC,POINT(-87.648394 41.889382),Point(-87.648394 41.889382)
429515,"Chicago, IL",1,,I-90 W,d25077b7-1e27-4548-976b-f8fc36f176b4,US,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,3,7,301,1,2024-07-25 10:05:19 UTC,POINT(-87.745214 41.962695),Point(-87.745214 41.962695)
524903,"Chicago, IL",0,,I-94 W Express,e36a474a-9309-45b0-a27a-a9b8c8dc078c,US,ACCIDENT,,3,5,317,3,2024-07-14 06:17:46 UTC,POINT(-87.627615 41.775673),Point(-87.627615 41.775673)
568047,"Chicago, IL",0,,I-90 I-94 Express W,6198c707-867c-4827-9165-e87c7a91d622,US,JAM,JAM_STAND_STILL_TRAFFIC,3,5,358,3,2024-03-27 12:28:35 UTC,POINT(-87.630503 41.831809),Point(-87.630503 41.831809)
551466,"Chicago, IL",0,,I-90 E,0c2a40fb-9f4e-4809-8a70-4e9f23914f5c,US,JAM,JAM_HEAVY_TRAFFIC,3,5,89,0,2024-05-02 16:09:09 UTC,POINT(-87.798112 41.982276),Point(-87.798112 41.982276)
314115,"Chicago, IL",0,,N Kostner Ave,9676301c-5e26-426f-988b-00fbe83229db,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,1,5,176,3,2024-03-23 19:13:12 UTC,POINT(-87.738308 41.958226),Point(-87.738308 41.958226)
323090,"Chicago, IL",0,,I-90 I-94 Express E,b7c3329f-0aba-4661-ae0c-b7e93b737fe1,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,5,177,0,2024-04-16 14:16:34 UTC,POINT(-87.631655 41.802934),Point(-87.631655 41.802934)
172932,"Chicago, IL",0,,N Clybourn Ave,2618913a-4563-43f9-80c9-458e1cb1be9d,US,JAM,JAM_STAND_STILL_TRAFFIC,2,5,314,2,2024-06-12 23:20:11 UTC,POINT(-87.667881 41.924112),Point(-87.667881 41.924112)
258933,"Chicago, IL",0,,Lake Shore Dr,b0ad79aa-f271-4a28-888a-314546d0d562,US,JAM,JAM_STAND_STILL_TRAFFIC,2,5,156,0,2024-01-06 21:59:25 UTC,POINT(-87.644432 41.950239),Point(-87.644432 41.950239)
290333,"Chicago, IL",0,,,e05a09af-5bcf-4a64-aad0-727a07152477,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,4,5,356,2,2024-07-13 10:45:19 UTC,POINT(-87.624578 41.745738),Point(-87.624578 41.745738)
513368,"Chicago, IL",0,,I-90 W,51710262-d7fc-411c-9fed-ede9e887daee,US,JAM,JAM_HEAVY_TRAFFIC,3,5,355,1,2024-05-31 23:34:17 UTC,POINT(-87.63116 41.805808),Point(-87.63116 41.805808)
694011,"Chicago, IL",0,,I-90 W,202237f8-6237-43b8-9a8b-756cbbe2bc8d,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,8,269,3,2024-08-26 17:44:45 UTC,POINT(-87.799496 41.982522),Point(-87.799496 41.982522)
727806,"Chicago, IL",0,,I-90 E,92e0780b-9757-4117-a0c9-d40bad1abed6,US,JAM,JAM_HEAVY_TRAFFIC,3,5,180,3,2024-03-12 19:23:19 UTC,POINT(-87.645966 41.881144),Point(-87.645966 41.881144)
223523,"Chicago, IL",0,,W Diversey Ave,910a757f-4137-45bd-8631-e80975cb9983,US,JAM,JAM_HEAVY_TRAFFIC,2,5,268,1,2024-05-29 17:37:06 UTC,POINT(-87.706953 41.932037),Point(-87.706953 41.932037)
368954,"Chicago, IL",0,,I-90 E,4cd1afb4-67f7-46fc-9846-26e695106491,US,JAM,JAM_HEAVY_TRAFFIC,3,5,127,3,2024-09-03 10:40:08 UTC,POINT(-87.768756 41.97368),Point(-87.768756 41.97368)
194533,"Chicago, IL",1,,I-90 W,0d2ea991-7bc5-4f7c-90a0-02ab26be2b8e,US,HAZARD,HAZARD_ON_ROAD_OBJECT,3,9,268,0,2024-07-28 16:14:23 UTC,POINT(-87.828205 41.984655),Point(-87.828205 41.984655)
564897,"Chicago, IL",0,,I-90 W,dd67cb33-1027-466a-9ddc-e4d5ad8da9e3,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,5,307,2,2024-03-01 18:32:55 UTC,POINT(-87.755639 41.967935),Point(-87.755639 41.967935)
566881,"Chicago, IL",1,,S Union Ave,40780a20-2ac0-4587-9546-06929e1d1470,US,HAZARD,HAZARD_ON_ROAD_POT_HOLE,2,7,171,1,2024-03-27 16:27:13 UTC,POINT(-87.645107 41.86692),Point(-87.645107 41.86692)
718703,"Chicago, IL",0,,W Montrose Ave,5697cba4-be9d-4799-ba06-c422327f9c4d,US,HAZARD,HAZARD_ON_ROAD,2,5,268,1,2024-08-05 12:57:51 UTC,POINT(-87.74278 41.960779),Point(-87.74278 41.960779)
635978,"Chicago, IL",0,,I-90 E,010b033b-5a4a-42c4-bd92-09eb6d2d63df,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,5,89,4,2024-09-22 18:56:21 UTC,POINT(-87.806344 41.982243),Point(-87.806344 41.982243)
123075,"Chicago, IL",0,,I-290 E,3d073dc8-ea4d-4807-9095-f33626c0710e,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,6,89,3,2024-05-07 00:41:11 UTC,POINT(-87.731019 41.873656),Point(-87.731019 41.873656)
488474,"Chicago, IL",0,,I-90 E,b02b1c8e-f779-4e25-82f0-9c3e96ad37c7,US,JAM,JAM_HEAVY_TRAFFIC,3,5,108,4,2024-09-01 16:10:54 UTC,POINT(-87.639012 41.846367),Point(-87.639012 41.846367)
311477,"Chicago, IL",1,,I-290 E,16c452ec-109c-4077-9d44-5c902347d82c,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,8,89,4,2024-08-03 23:09:19 UTC,POINT(-87.730296 41.873664),Point(-87.730296 41.873664)
608576,"Chicago, IL",0,,N Cicero Ave,4c4f2c5d-1a17-44e1-9cf1-7f170f3f6667,US,JAM,JAM_STAND_STILL_TRAFFIC,6,5,179,5,2024-06-09 16:01:49 UTC,POINT(-87.745349 41.882201),Point(-87.745349 41.882201)
576682,"Chicago, IL",0,,W Fullerton Pkwy,e50ac446-8de4-49e3-b0ed-3d431569ff10,US,JAM,JAM_STAND_STILL_TRAFFIC,7,5,268,3,2024-10-01 21:50:46 UTC,POINT(-87.64329 41.925542),Point(-87.64329 41.925542)
208407,"Chicago, IL",0,,Alley,beb31e43-c281-4f41-a6e2-aeaca944c8c4,US,JAM,,20,5,359,0,2024-07-01 16:09:44 UTC,POINT(-87.605021 41.807127),Point(-87.605021 41.807127)
51727,"Chicago, IL",5,,I-290 E,75942910-314c-482f-9c00-8fdfacb6af36,US,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,3,10,88,5,2024-04-26 13:53:24 UTC,POINT(-87.757425 41.871274),Point(-87.757425 41.871274)
693245,"Chicago, IL",0,,S Central Park Ave,e8ad77d6-5750-4fe0-85bb-2890697f7b05,US,HAZARD,HAZARD_ON_ROAD,2,5,358,0,2024-08-26 21:23:43 UTC,POINT(-87.715556 41.870724),Point(-87.715556 41.870724)
51637,"Chicago, IL",0,,N Marcey St,b6646a19-493b-4550-80d8-a6f2c2eb860b,US,HAZARD,HAZARD_ON_ROAD,1,6,320,4,2024-04-26 20:36:28 UTC,POINT(-87.656977 41.915407),Point(-87.656977 41.915407)
302351,"Chicago, IL",0,,I-90 E,884768c3-56e6-4e83-bde3-2e1540922874,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,6,126,3,2024-02-06 12:35:24 UTC,POINT(-87.736385 41.956643),Point(-87.736385 41.956643)
444431,"Chicago, IL",3,,I-90 E,928b8397-3cd0-4f83-8e08-81939b279355,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,10,122,2,2024-01-17 22:17:19 UTC,POINT(-87.722029 41.948599),Point(-87.722029 41.948599)
98444,"Chicago, IL",0,,W Lawrence Ave,27194c9f-0bea-4bc0-888a-0f21ca3cc401,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,7,5,89,2,2024-09-12 21:04:10 UTC,POINT(-87.746991 41.968038),Point(-87.746991 41.968038)
123700,"Chicago, IL",0,,I-94 E,a7fcedb9-1030-4542-bc74-451fbb2ccc61,US,HAZARD,HAZARD_WEATHER,3,5,177,4,2024-05-07 19:04:42 UTC,POINT(-87.626139 41.770995),Point(-87.626139 41.770995)
150360,"Chicago, IL",4,,I-90 I-94 Express E,63803d63-b96c-4662-8503-19249744346d,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,10,178,5,2024-06-14 20:48:38 UTC,POINT(-87.630522 41.817391),Point(-87.630522 41.817391)
647152,"Chicago, IL",2,,I-90 W,e7234373-0860-4350-a70e-7babb0c4d253,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,10,308,3,2024-05-11 15:34:47 UTC,POINT(-87.696444 41.93299),Point(-87.696444 41.93299)
662309,"Chicago, IL",2,,I-90 E,54b5dd13-fcbc-4bc5-a042-3935634573d3,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,10,127,1,2024-03-18 15:00:27 UTC,POINT(-87.680011 41.923209),Point(-87.680011 41.923209)
162593,"Chicago, IL",0,,N Laramie Ave,f648ebd9-c084-47ed-9759-713bbb6256bb,US,HAZARD,HAZARD_ON_ROAD_POT_HOLE,2,5,179,2,2024-09-23 16:40:11 UTC,POINT(-87.755694 41.898776),Point(-87.755694 41.898776)
769374,"Chicago, IL",1,,I-90 E,cc89da3a-275f-40d9-9420-03b1fafc6fb4,US,JAM,JAM_HEAVY_TRAFFIC,3,8,128,3,2024-03-21 11:36:52 UTC,POINT(-87.69471 41.931246),Point(-87.69471 41.931246)
562267,"Chicago, IL",2,,I-90 I-94 Express W,8cf37589-1eda-434e-8d0a-fbe9fbc65d10,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,10,358,3,2024-04-15 20:34:39 UTC,POINT(-87.63024 41.821524),Point(-87.63024 41.821524)
392282,"Chicago, IL",1,,I-90 W,e9c66f20-588b-4c2d-8308-be9ceddd7005,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,7,313,4,2024-04-30 12:59:43 UTC,POINT(-87.600336 41.760341),Point(-87.600336 41.760341)
761427,"Chicago, IL",0,,I-90 W,dc472a78-4873-4389-83b9-0a3529fd31bb,US,JAM,JAM_HEAVY_TRAFFIC,3,6,341,0,2024-05-13 22:54:05 UTC,POINT(-87.659881 41.899503),Point(-87.659881 41.899503)
755732,"Chicago, IL",0,,I-94 E,d6208e51-dc58-4822-88c6-3e2744b5c4f2,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,6,147,3,2024-07-11 16:10:42 UTC,POINT(-87.59017 41.661432),Point(-87.59017 41.661432)
334299,"Chicago, IL",1,,I-90 W,5f68d387-6b65-437a-8b3c-051b3273f395,US,JAM,JAM_STAND_STILL_TRAFFIC,3,7,315,1,2024-01-18 14:53:43 UTC,POINT(-87.741862 41.960421),Point(-87.741862 41.960421)
